bldg_id,weight,study_weight,stratum,inclusion_probability,in.county,in.county_name,in.cec_climate_zone,in.geometry_building_type_recs,in.hvac_cooling_type,in.heating_fuel,out.electricity.total.energy_consumption..kwh
114164,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,15972.9594680404
115796,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Other Fuel,13959.5612157664
122431,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,3544.6945940690002
128282,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Room AC,Electricity,2778.6068165662
128293,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,11680.0544317508
128472,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,22582.298243190802
131817,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,7314.1746989814
132669,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,5158.050835520001
134219,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Other Fuel,5897.176074564401
134337,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Electricity,6747.961391355
135453,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Non-Ducted Heat Pump,Electricity,5994.768740941
135806,253.90367272727272,1142.5665272727272,Mobile Home | no cooling,0.2222222222222222,G0600190,Fresno County,13,Mobile Home,None,Natural Gas,3493.407156784
138847,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9315.5570373772
139032,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Electricity,14072.393577793402
139280,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Electricity,10727.2803825306
140308,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,14645.0544489642
140965,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,2067.616400261
144311,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9224.7050056152
148338,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,4442.0782110214
148915,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Electricity,8539.7979145578
155478,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Natural Gas,4332.7627018368
156412,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Non-Ducted Heat Pump,Electricity,15708.0232205796
162311,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,2713.838110052
163706,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12641.620613077
170478,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,14855.4794773678
171233,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,3162.8229895984
171956,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,5612.0179232598
173985,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12418.0073865144
174703,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Wood,5774.3792961506
176117,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,1298.8909831264002
176569,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9287.422214638
179391,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Electricity,7264.3526170474
179958,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Electricity,4029.72721525
181768,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Room AC,Natural Gas,4638.4358280554
187389,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,4670.087503637
188941,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Other Fuel,6968.6439072156
190645,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Propane,16832.536916937002
190751,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,22459.208393706802
192761,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,2203.894447904
193272,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,4486.3319426216
193604,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,5451.1219057200005
197450,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,5526.7342418316
197934,253.90367272727272,1354.1529212121213,Multi-Family with 2 - 4 Units | no cooling,0.1875,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,None,Natural Gas,6001.2163044854005
199151,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,7537.2017834036005
199538,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,5692.6124675648
204790,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,17849.2004594608
207942,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,16,Single-Family Detached,Central AC,Propane,12771.744168245801
208239,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,5862.8867593509995
209120,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12198.4971549346
210342,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Propane,4869.3758313729995
211437,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7989.9965868626
211959,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9887.045624267199
214183,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Propane,4039.3985605666
214389,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,11812.5225554812
214836,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,12876.077469237001
220718,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,2017.794318327
225105,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,6827.9697935196
226133,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,21105.513120453
226385,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Electricity,7330.2936078424
227972,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,9038.0187338978
229264,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,3692.9885555902006
233264,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,8317.943114416401
233439,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Natural Gas,3719.0718808379997
234895,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,12983.9276230706
237667,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,20051.6295520138
238689,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Central AC,Natural Gas,10710.5753315292
240802,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,18235.4681299844
241376,253.90367272727272,1218.7376290909092,Single-Family Attached | cooling installed,0.20833333333333334,G0600190,Fresno County,13,Single-Family Attached,Central AC,Natural Gas,11996.5711875668
241863,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Central AC,Natural Gas,11308.147243667001
241956,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,11434.167803853
242468,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Electricity,2837.5141016764
243064,253.90367272727272,1364.7322409090907,Mobile Home | cooling installed,0.18604651162790697,G0600190,Fresno County,13,Mobile Home,Ducted Heat Pump,Electricity,21929.042827715002
243681,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Ducted Heat Pump,Electricity,4425.6662310902
245583,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,13240.657880565801
246210,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7018.759060219801
252369,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,7447.228964852201
252821,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Natural Gas,1430.4798936462
253571,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,9533.308842535802
254126,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,5461.6724642472
256781,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,8419.6387757758
264246,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,7468.623152976801
264248,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,11409.256762886
265360,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,17258.3691819376
270123,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Electricity,10652.2541885594
274148,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Central AC,Natural Gas,1996.9862723428
274980,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,8058.8682883596
276577,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Other Fuel,2366.2558207948
279703,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,10898.433887527399
282454,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,8250.5367682704
282931,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,14047.7756078966
283077,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,20352.6135411092
285202,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Room AC,Natural Gas,8283.653799203
287648,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Electricity,3223.7817722
292506,253.90367272727272,1332.9942818181817,Multi-Family with 5+ Units | no cooling,0.19047619047619047,G0600190,Fresno County,13,Multi-Family with 5+ Units,None,Natural Gas,2347.2062012318
297151,253.90367272727272,1344.1959144385028,Multi-Family with 2 - 4 Units | cooling installed,0.18888888888888888,G0600190,Fresno County,13,Multi-Family with 2 - 4 Units,Central AC,Natural Gas,6160.353895604
300177,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Other Fuel,13517.023899764401
302209,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,16,Single-Family Detached,Central AC,Electricity,16069.6729212064
303079,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Natural Gas,8024.5789731462
305401,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,27350.2714842746
306773,253.90367272727272,1329.260404278075,Single-Family Detached | no cooling,0.19101123595505617,G0600190,Fresno County,13,Single-Family Detached,None,Other Fuel,4187.3994510176
312790,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Room AC,Electricity,20683.1977082948
315192,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Central AC,Natural Gas,11148.130439337801
317135,253.90367272727272,1311.5312015696536,Single-Family Detached | cooling installed,0.1935933147632312,G0600190,Fresno County,13,Single-Family Detached,Ducted Heat Pump,Electricity,13501.1980619736
317861,253.90367272727272,1320.2990981818182,Multi-Family with 5+ Units | cooling installed,0.19230769230769232,G0600190,Fresno County,13,Multi-Family with 5+ Units,Non-Ducted Heat Pump,Electricity,3277.4137780466
