timestamp,load_kw,pv_kw,price_per_kWh,gCO2/kWh,net_load_kw
2026-08-01 11:00:00-07:00,31.055,16.989,0.38491,215.79,14.066
2026-08-01 11:15:00-07:00,31.249,19.587,0.38491,218.16,11.662
2026-08-01 11:30:00-07:00,32.208,18.467,0.38491,205.11,13.741
2026-08-01 11:45:00-07:00,33.007,20.024,0.38491,211.88,12.983
2026-08-01 12:00:00-07:00,33.236,19.415,0.38491,203.55,13.821
2026-08-01 12:15:00-07:00,33.277,20.347,0.38491,206.64,12.93
2026-08-01 12:30:00-07:00,33.115,21.61,0.38491,201.23,11.505
2026-08-01 12:45:00-07:00,34.214,21.55,0.38491,207.27,12.664
2026-08-01 13:00:00-07:00,34.851,21.873,0.38491,204.16,12.978
2026-08-01 13:15:00-07:00,34.499,21.468,0.38491,196.32,13.031
2026-08-01 13:30:00-07:00,34.525,19.634,0.38491,211.01,14.891
2026-08-01 13:45:00-07:00,36.005,19.164,0.38491,197.66,16.841
2026-08-01 14:00:00-07:00,33.227,21.388,0.38491,206.78,11.839
2026-08-01 14:15:00-07:00,34.047,19.52,0.38491,191.5,14.527
2026-08-01 14:30:00-07:00,33.366,19.666,0.38491,216.04,13.7
2026-08-01 14:45:00-07:00,32.889,19.54,0.38491,213.37,13.349
2026-08-01 15:00:00-07:00,33.36,18.907,0.38491,206.99,14.453
2026-08-01 15:15:00-07:00,32.093,16.695,0.38491,219.25,15.398
2026-08-01 15:30:00-07:00,32.163,17.26,0.38491,226.75,14.903
2026-08-01 15:45:00-07:00,30.487,17.164,0.38491,231.2,13.323
2026-08-01 16:00:00-07:00,29.351,15.17,0.64253,248.17,14.181
2026-08-01 16:15:00-07:00,30.775,14.311,0.64253,261.02,16.464
2026-08-01 16:30:00-07:00,28.889,14.351,0.64253,262.25,14.538
2026-08-01 16:45:00-07:00,29.631,13.022,0.64253,283.42,16.609
2026-08-01 17:00:00-07:00,28.612,11.111,0.64253,292.78,17.501
2026-08-01 17:15:00-07:00,27.354,10.836,0.64253,307.92,16.518
2026-08-01 17:30:00-07:00,25.753,10.187,0.64253,304.1,15.566
2026-08-01 17:45:00-07:00,24.943,8.476,0.64253,318.32,16.467
2026-08-01 18:00:00-07:00,23.842,7.211,0.64253,339.09,16.631
2026-08-01 18:15:00-07:00,22.245,6.162,0.64253,349.01,16.083
2026-08-01 18:30:00-07:00,21.251,5.588,0.64253,355.42,15.663
2026-08-01 18:45:00-07:00,20.376,4.126,0.64253,359.99,16.25
2026-08-01 19:00:00-07:00,20.582,3.349,0.64253,368.8,17.233
2026-08-01 19:15:00-07:00,17.951,2.081,0.64253,369.48,15.87
2026-08-01 19:30:00-07:00,16.447,1.143,0.64253,375.12,15.304
2026-08-01 19:45:00-07:00,14.212,0.281,0.64253,387.8,13.931
2026-08-01 20:00:00-07:00,11.528,0.0,0.64253,383.25,11.528
2026-08-01 20:15:00-07:00,11.869,0.0,0.64253,392.15,11.869
2026-08-01 20:30:00-07:00,11.813,0.0,0.64253,388.51,11.813
2026-08-01 20:45:00-07:00,10.605,0.0,0.64253,380.63,10.605
2026-08-01 21:00:00-07:00,12.726,0.0,0.38491,370.22,12.726
2026-08-01 21:15:00-07:00,12.159,0.0,0.38491,380.44,12.159
2026-08-01 21:30:00-07:00,11.851,0.0,0.38491,388.15,11.851
2026-08-01 21:45:00-07:00,12.119,0.0,0.38491,368.02,12.119
2026-08-01 22:00:00-07:00,11.118,0.0,0.38491,365.39,11.118
2026-08-01 22:15:00-07:00,12.668,0.0,0.38491,367.09,12.668
2026-08-01 22:30:00-07:00,11.798,0.0,0.38491,366.5,11.798
2026-08-01 22:45:00-07:00,10.66,0.0,0.38491,351.02,10.66
2026-08-01 23:00:00-07:00,11.408,0.0,0.38491,339.27,11.408
2026-08-01 23:15:00-07:00,12.161,0.0,0.38491,332.43,12.161
2026-08-01 23:30:00-07:00,11.771,0.0,0.38491,332.61,11.771
2026-08-01 23:45:00-07:00,11.261,0.0,0.38491,311.99,11.261
2026-08-02 00:00:00-07:00,11.544,0.0,0.38491,372.01,11.544
2026-08-02 00:15:00-07:00,11.776,0.0,0.38491,375.88,11.776
2026-08-02 00:30:00-07:00,12.192,0.0,0.38491,381.91,12.192
2026-08-02 00:45:00-07:00,13.234,0.0,0.38491,380.26,13.234
2026-08-02 01:00:00-07:00,12.104,0.0,0.38491,396.82,12.104
2026-08-02 01:15:00-07:00,11.661,0.0,0.38491,384.86,11.661
2026-08-02 01:30:00-07:00,11.122,0.0,0.38491,386.72,11.122
2026-08-02 01:45:00-07:00,12.489,0.0,0.38491,399.85,12.489
2026-08-02 02:00:00-07:00,11.704,0.0,0.38491,401.95,11.704
2026-08-02 02:15:00-07:00,12.084,0.0,0.38491,399.73,12.084
2026-08-02 02:30:00-07:00,11.163,0.0,0.38491,388.13,11.163
2026-08-02 02:45:00-07:00,12.393,0.0,0.38491,382.76,12.393
2026-08-02 03:00:00-07:00,12.075,0.0,0.38491,387.44,12.075
2026-08-02 03:15:00-07:00,11.697,0.0,0.38491,373.55,11.697
2026-08-02 03:30:00-07:00,11.142,0.0,0.38491,388.14,11.142
2026-08-02 03:45:00-07:00,13.558,0.0,0.38491,370.6,13.558
2026-08-02 04:00:00-07:00,12.816,0.0,0.38491,381.08,12.816
2026-08-02 04:15:00-07:00,13.039,0.0,0.38491,372.55,13.039
2026-08-02 04:30:00-07:00,11.283,0.0,0.38491,358.07,11.283
2026-08-02 04:45:00-07:00,12.767,0.0,0.38491,345.89,12.767
2026-08-02 05:00:00-07:00,11.379,0.0,0.38491,346.88,11.379
2026-08-02 05:15:00-07:00,13.058,0.0,0.38491,330.5,13.058
2026-08-02 05:30:00-07:00,10.591,0.0,0.38491,336.11,10.591
2026-08-02 05:45:00-07:00,11.729,0.0,0.38491,311.63,11.729
2026-08-02 06:00:00-07:00,11.343,0.0,0.38491,321.49,11.343
2026-08-02 06:15:00-07:00,12.048,0.0,0.38491,307.61,12.048
2026-08-02 06:30:00-07:00,11.492,0.742,0.38491,290.27,10.75
2026-08-02 06:45:00-07:00,11.866,1.627,0.38491,290.17,10.239
2026-08-02 07:00:00-07:00,11.634,2.738,0.38491,285.74,8.896
2026-08-02 07:15:00-07:00,14.709,3.911,0.38491,283.56,10.798
2026-08-02 07:30:00-07:00,16.254,4.651,0.38491,273.87,11.603
2026-08-02 07:45:00-07:00,18.048,6.17,0.38491,269.95,11.878
2026-08-02 08:00:00-07:00,18.409,6.885,0.38491,263.31,11.524
2026-08-02 08:15:00-07:00,19.554,7.713,0.38491,257.72,11.841
2026-08-02 08:30:00-07:00,20.975,8.735,0.38491,242.81,12.24
2026-08-02 08:45:00-07:00,23.117,10.872,0.38491,243.65,12.245
2026-08-02 09:00:00-07:00,23.912,10.692,0.38491,246.03,13.22
2026-08-02 09:15:00-07:00,26.189,11.738,0.38491,250.34,14.451
2026-08-02 09:30:00-07:00,25.892,13.165,0.38491,239.7,12.727
2026-08-02 09:45:00-07:00,26.944,14.182,0.38491,235.53,12.762
2026-08-02 10:00:00-07:00,29.502,15.172,0.38491,242.26,14.33
2026-08-02 10:15:00-07:00,27.836,16.168,0.38491,232.9,11.668
2026-08-02 10:30:00-07:00,28.421,16.024,0.38491,225.31,12.397
2026-08-02 10:45:00-07:00,30.853,18.356,0.38491,229.74,12.497
2026-08-02 11:00:00-07:00,30.608,18.187,0.38491,213.11,12.421
2026-08-02 11:15:00-07:00,31.256,19.408,0.38491,220.39,11.848
2026-08-02 11:30:00-07:00,32.798,18.874,0.38491,209.57,13.924
2026-08-02 11:45:00-07:00,33.522,19.987,0.38491,210.21,13.535
2026-08-02 12:00:00-07:00,31.924,20.708,0.38491,203.35,11.216
2026-08-02 12:15:00-07:00,32.273,21.427,0.38491,211.67,10.846
2026-08-02 12:30:00-07:00,34.058,21.389,0.38491,202.39,12.669
2026-08-02 12:45:00-07:00,34.591,21.586,0.38491,212.49,13.005
2026-08-02 13:00:00-07:00,33.84,19.503,0.38491,205.24,14.337
2026-08-02 13:15:00-07:00,35.159,21.558,0.38491,209.56,13.601
2026-08-02 13:30:00-07:00,34.034,21.842,0.38491,206.24,12.192
2026-08-02 13:45:00-07:00,34.381,20.235,0.38491,208.72,14.146
2026-08-02 14:00:00-07:00,33.171,20.876,0.38491,205.43,12.295
2026-08-02 14:15:00-07:00,31.975,20.536,0.38491,203.39,11.439
2026-08-02 14:30:00-07:00,32.935,19.505,0.38491,212.59,13.43
2026-08-02 14:45:00-07:00,32.823,19.516,0.38491,207.36,13.307
2026-08-02 15:00:00-07:00,32.875,18.304,0.38491,213.66,14.571
2026-08-02 15:15:00-07:00,31.983,18.341,0.38491,214.59,13.642
2026-08-02 15:30:00-07:00,31.707,17.692,0.38491,226.92,14.015
2026-08-02 15:45:00-07:00,32.301,17.112,0.38491,229.92,15.189
2026-08-02 16:00:00-07:00,30.448,15.411,0.64253,243.17,15.037
2026-08-02 16:15:00-07:00,31.677,13.817,0.64253,254.31,17.86
2026-08-02 16:30:00-07:00,29.109,13.349,0.64253,267.38,15.76
2026-08-02 16:45:00-07:00,28.45,12.423,0.64253,277.21,16.027
2026-08-02 17:00:00-07:00,26.923,11.69,0.64253,292.46,15.233
2026-08-02 17:15:00-07:00,27.929,10.343,0.64253,297.84,17.586
2026-08-02 17:30:00-07:00,25.379,9.896,0.64253,310.35,15.483
2026-08-02 17:45:00-07:00,24.797,8.384,0.64253,336.28,16.413
2026-08-02 18:00:00-07:00,24.586,7.928,0.64253,340.3,16.658
2026-08-02 18:15:00-07:00,22.361,6.69,0.64253,351.87,15.671
2026-08-02 18:30:00-07:00,22.943,5.116,0.64253,356.43,17.827
2026-08-02 18:45:00-07:00,20.465,4.244,0.64253,353.97,16.221
2026-08-02 19:00:00-07:00,17.905,3.094,0.64253,367.95,14.811
2026-08-02 19:15:00-07:00,17.639,2.089,0.64253,383.52,15.55
2026-08-02 19:30:00-07:00,16.252,1.085,0.64253,381.69,15.167
2026-08-02 19:45:00-07:00,14.301,0.278,0.64253,396.57,14.023
2026-08-02 20:00:00-07:00,12.416,0.0,0.64253,385.73,12.416
2026-08-02 20:15:00-07:00,12.346,0.0,0.64253,384.99,12.346
2026-08-02 20:30:00-07:00,12.88,0.0,0.64253,390.59,12.88
2026-08-02 20:45:00-07:00,14.408,0.0,0.64253,392.94,14.408
2026-08-02 21:00:00-07:00,12.678,0.0,0.38491,377.78,12.678
2026-08-02 21:15:00-07:00,11.424,0.0,0.38491,374.59,11.424
2026-08-02 21:30:00-07:00,11.749,0.0,0.38491,375.59,11.749
2026-08-02 21:45:00-07:00,11.85,0.0,0.38491,375.62,11.85
2026-08-02 22:00:00-07:00,13.029,0.0,0.38491,381.17,13.029
2026-08-02 22:15:00-07:00,11.858,0.0,0.38491,353.0,11.858
2026-08-02 22:30:00-07:00,11.125,0.0,0.38491,356.26,11.125
2026-08-02 22:45:00-07:00,12.539,0.0,0.38491,348.29,12.539
2026-08-02 23:00:00-07:00,11.382,0.0,0.38491,351.15,11.382
2026-08-02 23:15:00-07:00,10.876,0.0,0.38491,332.66,10.876
2026-08-02 23:30:00-07:00,12.097,0.0,0.38491,326.7,12.097
2026-08-02 23:45:00-07:00,11.438,0.0,0.38491,317.48,11.438
2026-08-03 00:00:00-07:00,11.08,0.0,0.38491,377.41,11.08
2026-08-03 00:15:00-07:00,10.738,0.0,0.38491,374.61,10.738
2026-08-03 00:30:00-07:00,10.578,0.0,0.38491,371.41,10.578
2026-08-03 00:45:00-07:00,10.779,0.0,0.38491,394.4,10.779
2026-08-03 01:00:00-07:00,12.117,0.0,0.38491,382.14,12.117
2026-08-03 01:15:00-07:00,11.822,0.0,0.38491,391.02,11.822
2026-08-03 01:30:00-07:00,12.017,0.0,0.38491,389.9,12.017
2026-08-03 01:45:00-07:00,11.444,0.0,0.38491,405.57,11.444
2026-08-03 02:00:00-07:00,12.671,0.0,0.38491,397.57,12.671
2026-08-03 02:15:00-07:00,12.689,0.0,0.38491,386.38,12.689
2026-08-03 02:30:00-07:00,13.062,0.0,0.38491,392.14,13.062
2026-08-03 02:45:00-07:00,12.562,0.0,0.38491,382.55,12.562
2026-08-03 03:00:00-07:00,12.197,0.0,0.38491,393.57,12.197
2026-08-03 03:15:00-07:00,11.074,0.0,0.38491,387.9,11.074
2026-08-03 03:30:00-07:00,11.636,0.0,0.38491,376.63,11.636
2026-08-03 03:45:00-07:00,10.915,0.0,0.38491,372.14,10.915
2026-08-03 04:00:00-07:00,11.596,0.0,0.38491,369.47,11.596
2026-08-03 04:15:00-07:00,12.147,0.0,0.38491,376.32,12.147
2026-08-03 04:30:00-07:00,11.95,0.0,0.38491,355.34,11.95
2026-08-03 04:45:00-07:00,12.376,0.0,0.38491,351.65,12.376
2026-08-03 05:00:00-07:00,12.34,0.0,0.38491,337.6,12.34
2026-08-03 05:15:00-07:00,12.609,0.0,0.38491,336.27,12.609
2026-08-03 05:30:00-07:00,11.254,0.0,0.38491,325.21,11.254
2026-08-03 05:45:00-07:00,12.408,0.0,0.38491,321.99,12.408
2026-08-03 06:00:00-07:00,11.944,0.0,0.38491,311.39,11.944
2026-08-03 06:15:00-07:00,11.869,0.0,0.38491,304.04,11.869
2026-08-03 06:30:00-07:00,12.508,0.774,0.38491,294.81,11.734
2026-08-03 06:45:00-07:00,11.158,1.812,0.38491,288.0,9.346
2026-08-03 07:00:00-07:00,12.16,2.636,0.38491,284.57,9.524
2026-08-03 07:15:00-07:00,14.062,3.936,0.38491,292.68,10.126
2026-08-03 07:30:00-07:00,17.218,5.052,0.38491,267.66,12.166
2026-08-03 07:45:00-07:00,22.631,5.98,0.38491,270.01,16.651
2026-08-03 08:00:00-07:00,24.051,6.734,0.38491,259.63,17.317
2026-08-03 08:15:00-07:00,27.418,8.527,0.38491,264.71,18.891
2026-08-03 08:30:00-07:00,30.359,8.923,0.38491,259.74,21.436
2026-08-03 08:45:00-07:00,32.307,10.478,0.38491,246.21,21.829
2026-08-03 09:00:00-07:00,34.292,11.2,0.38491,249.64,23.092
2026-08-03 09:15:00-07:00,36.757,11.966,0.38491,239.91,24.791
2026-08-03 09:30:00-07:00,37.993,14.056,0.38491,234.9,23.937
2026-08-03 09:45:00-07:00,39.723,13.449,0.38491,240.95,26.274
2026-08-03 10:00:00-07:00,40.129,16.069,0.38491,238.75,24.06
2026-08-03 10:15:00-07:00,43.156,14.943,0.38491,225.82,28.213
2026-08-03 10:30:00-07:00,44.174,16.65,0.38491,218.04,27.524
2026-08-03 10:45:00-07:00,44.461,18.26,0.38491,205.39,26.201
2026-08-03 11:00:00-07:00,46.242,17.445,0.38491,214.34,28.797
2026-08-03 11:15:00-07:00,48.85,19.734,0.38491,216.51,29.116
2026-08-03 11:30:00-07:00,47.799,18.712,0.38491,207.56,29.087
2026-08-03 11:45:00-07:00,48.779,19.184,0.38491,200.17,29.595
2026-08-03 12:00:00-07:00,50.658,18.947,0.38491,196.31,31.711
2026-08-03 12:15:00-07:00,51.599,21.244,0.38491,207.33,30.355
2026-08-03 12:30:00-07:00,49.974,21.42,0.38491,196.49,28.554
2026-08-03 12:45:00-07:00,50.625,20.716,0.38491,208.43,29.909
2026-08-03 13:00:00-07:00,52.369,20.563,0.38491,199.92,31.806
2026-08-03 13:15:00-07:00,52.251,21.576,0.38491,204.02,30.675
2026-08-03 13:30:00-07:00,53.387,19.32,0.38491,206.11,34.067
2026-08-03 13:45:00-07:00,50.779,20.721,0.38491,202.07,30.058
2026-08-03 14:00:00-07:00,52.688,21.211,0.38491,219.1,31.477
2026-08-03 14:15:00-07:00,50.47,19.719,0.38491,205.23,30.751
2026-08-03 14:30:00-07:00,50.204,19.159,0.38491,211.73,31.045
2026-08-03 14:45:00-07:00,50.616,17.909,0.38491,209.37,32.707
2026-08-03 15:00:00-07:00,48.558,17.213,0.38491,218.2,31.345
2026-08-03 15:15:00-07:00,49.203,18.588,0.38491,215.94,30.615
2026-08-03 15:30:00-07:00,49.505,16.03,0.38491,219.52,33.475
2026-08-03 15:45:00-07:00,47.862,15.785,0.38491,232.33,32.077
2026-08-03 16:00:00-07:00,45.524,15.408,0.64253,237.52,30.116
2026-08-03 16:15:00-07:00,45.578,14.994,0.64253,245.97,30.584
2026-08-03 16:30:00-07:00,42.846,13.981,0.64253,274.15,28.865
2026-08-03 16:45:00-07:00,41.38,12.363,0.64253,283.96,29.017
2026-08-03 17:00:00-07:00,40.251,12.095,0.64253,297.51,28.156
2026-08-03 17:15:00-07:00,38.694,10.436,0.64253,307.04,28.258
2026-08-03 17:30:00-07:00,37.184,9.424,0.64253,324.7,27.76
2026-08-03 17:45:00-07:00,35.478,8.11,0.64253,327.32,27.368
2026-08-03 18:00:00-07:00,32.976,7.112,0.64253,331.31,25.864
2026-08-03 18:15:00-07:00,31.596,6.738,0.64253,347.61,24.858
2026-08-03 18:30:00-07:00,31.245,5.171,0.64253,358.55,26.074
2026-08-03 18:45:00-07:00,26.416,4.187,0.64253,351.76,22.229
2026-08-03 19:00:00-07:00,23.717,3.105,0.64253,376.05,20.612
2026-08-03 19:15:00-07:00,23.096,1.996,0.64253,366.49,21.1
2026-08-03 19:30:00-07:00,19.727,1.144,0.64253,372.84,18.583
2026-08-03 19:45:00-07:00,16.78,0.272,0.64253,386.08,16.508
2026-08-03 20:00:00-07:00,11.971,0.0,0.64253,377.01,11.971
2026-08-03 20:15:00-07:00,11.552,0.0,0.64253,389.52,11.552
2026-08-03 20:30:00-07:00,11.881,0.0,0.64253,386.17,11.881
2026-08-03 20:45:00-07:00,10.585,0.0,0.64253,386.76,10.585
2026-08-03 21:00:00-07:00,12.352,0.0,0.38491,384.74,12.352
2026-08-03 21:15:00-07:00,11.57,0.0,0.38491,384.4,11.57
2026-08-03 21:30:00-07:00,12.698,0.0,0.38491,385.39,12.698
2026-08-03 21:45:00-07:00,11.114,0.0,0.38491,374.58,11.114
2026-08-03 22:00:00-07:00,13.767,0.0,0.38491,363.84,13.767
2026-08-03 22:15:00-07:00,11.128,0.0,0.38491,363.09,11.128
2026-08-03 22:30:00-07:00,11.445,0.0,0.38491,360.85,11.445
2026-08-03 22:45:00-07:00,12.043,0.0,0.38491,347.44,12.043
2026-08-03 23:00:00-07:00,12.869,0.0,0.38491,358.09,12.869
2026-08-03 23:15:00-07:00,11.634,0.0,0.38491,333.97,11.634
2026-08-03 23:30:00-07:00,12.321,0.0,0.38491,336.27,12.321
2026-08-03 23:45:00-07:00,12.587,0.0,0.38491,331.29,12.587
2026-08-04 00:00:00-07:00,13.406,0.0,0.38491,370.0,13.406
2026-08-04 00:15:00-07:00,12.969,0.0,0.38491,365.25,12.969
2026-08-04 00:30:00-07:00,12.085,0.0,0.38491,372.1,12.085
2026-08-04 00:45:00-07:00,12.052,0.0,0.38491,397.16,12.052
2026-08-04 01:00:00-07:00,12.887,0.0,0.38491,387.33,12.887
2026-08-04 01:15:00-07:00,11.807,0.0,0.38491,394.21,11.807
2026-08-04 01:30:00-07:00,11.909,0.0,0.38491,386.71,11.909
2026-08-04 01:45:00-07:00,12.552,0.0,0.38491,394.36,12.552
2026-08-04 02:00:00-07:00,13.196,0.0,0.38491,387.56,13.196
2026-08-04 02:15:00-07:00,12.612,0.0,0.38491,385.44,12.612
2026-08-04 02:30:00-07:00,12.069,0.0,0.38491,388.73,12.069
2026-08-04 02:45:00-07:00,12.686,0.0,0.38491,386.85,12.686
2026-08-04 03:00:00-07:00,11.161,0.0,0.38491,390.44,11.161
2026-08-04 03:15:00-07:00,12.002,0.0,0.38491,388.74,12.002
2026-08-04 03:30:00-07:00,12.798,0.0,0.38491,375.59,12.798
2026-08-04 03:45:00-07:00,11.664,0.0,0.38491,362.97,11.664
2026-08-04 04:00:00-07:00,11.901,0.0,0.38491,367.38,11.901
2026-08-04 04:15:00-07:00,12.243,0.0,0.38491,357.81,12.243
2026-08-04 04:30:00-07:00,10.778,0.0,0.38491,360.58,10.778
2026-08-04 04:45:00-07:00,11.962,0.0,0.38491,350.22,11.962
2026-08-04 05:00:00-07:00,12.758,0.0,0.38491,349.36,12.758
2026-08-04 05:15:00-07:00,11.321,0.0,0.38491,337.03,11.321
2026-08-04 05:30:00-07:00,11.15,0.0,0.38491,338.07,11.15
2026-08-04 05:45:00-07:00,11.119,0.0,0.38491,325.31,11.119
2026-08-04 06:00:00-07:00,12.883,0.0,0.38491,304.11,12.883
2026-08-04 06:15:00-07:00,11.822,0.0,0.38491,305.81,11.822
2026-08-04 06:30:00-07:00,12.597,0.822,0.38491,297.38,11.775
2026-08-04 06:45:00-07:00,11.713,1.748,0.38491,300.33,9.965
2026-08-04 07:00:00-07:00,12.129,2.869,0.38491,293.91,9.26
2026-08-04 07:15:00-07:00,16.068,3.905,0.38491,275.63,12.163
2026-08-04 07:30:00-07:00,19.339,4.948,0.38491,272.36,14.391
2026-08-04 07:45:00-07:00,21.743,5.768,0.38491,273.19,15.975
2026-08-04 08:00:00-07:00,26.333,7.087,0.38491,260.4,19.246
2026-08-04 08:15:00-07:00,25.676,8.108,0.38491,261.79,17.568
2026-08-04 08:30:00-07:00,28.74,9.682,0.38491,247.1,19.058
2026-08-04 08:45:00-07:00,31.865,9.786,0.38491,252.07,22.079
2026-08-04 09:00:00-07:00,33.42,10.797,0.38491,247.41,22.623
2026-08-04 09:15:00-07:00,34.627,11.754,0.38491,242.45,22.873
2026-08-04 09:30:00-07:00,37.909,14.171,0.38491,240.27,23.738
2026-08-04 09:45:00-07:00,38.882,13.895,0.38491,237.16,24.987
2026-08-04 10:00:00-07:00,40.465,15.109,0.38491,226.13,25.356
2026-08-04 10:15:00-07:00,42.339,16.31,0.38491,232.93,26.029
2026-08-04 10:30:00-07:00,42.616,16.105,0.38491,215.16,26.511
2026-08-04 10:45:00-07:00,44.639,16.666,0.38491,215.79,27.973
2026-08-04 11:00:00-07:00,46.684,17.389,0.38491,218.72,29.295
2026-08-04 11:15:00-07:00,47.332,18.499,0.38491,210.62,28.833
2026-08-04 11:30:00-07:00,48.913,18.426,0.38491,208.9,30.487
2026-08-04 11:45:00-07:00,50.323,19.029,0.38491,214.99,31.294
2026-08-04 12:00:00-07:00,50.394,21.026,0.38491,215.69,29.368
2026-08-04 12:15:00-07:00,50.914,20.137,0.38491,205.33,30.777
2026-08-04 12:30:00-07:00,52.961,20.668,0.38491,215.09,32.293
2026-08-04 12:45:00-07:00,51.534,20.512,0.38491,202.76,31.022
2026-08-04 13:00:00-07:00,54.147,19.498,0.38491,207.74,34.649
2026-08-04 13:15:00-07:00,51.989,20.613,0.38491,202.1,31.376
2026-08-04 13:30:00-07:00,51.728,20.092,0.38491,209.97,31.636
2026-08-04 13:45:00-07:00,51.895,21.115,0.38491,206.85,30.78
2026-08-04 14:00:00-07:00,51.156,19.097,0.38491,201.16,32.059
2026-08-04 14:15:00-07:00,50.257,19.397,0.38491,205.27,30.86
2026-08-04 14:30:00-07:00,49.679,20.116,0.38491,206.2,29.563
2026-08-04 14:45:00-07:00,48.954,18.999,0.38491,210.23,29.955
2026-08-04 15:00:00-07:00,48.88,17.424,0.38491,219.01,31.456
2026-08-04 15:15:00-07:00,49.06,16.985,0.38491,224.72,32.075
2026-08-04 15:30:00-07:00,48.171,16.195,0.38491,221.52,31.976
2026-08-04 15:45:00-07:00,46.702,16.035,0.38491,234.12,30.667
2026-08-04 16:00:00-07:00,45.65,16.007,0.64253,245.43,29.643
2026-08-04 16:15:00-07:00,43.444,15.316,0.64253,249.68,28.128
2026-08-04 16:30:00-07:00,43.345,14.428,0.64253,271.69,28.917
2026-08-04 16:45:00-07:00,42.506,12.289,0.64253,281.9,30.217
2026-08-04 17:00:00-07:00,41.391,11.013,0.64253,288.18,30.378
2026-08-04 17:15:00-07:00,39.445,10.064,0.64253,293.72,29.381
2026-08-04 17:30:00-07:00,38.045,9.743,0.64253,313.13,28.302
2026-08-04 17:45:00-07:00,35.315,8.767,0.64253,324.08,26.548
2026-08-04 18:00:00-07:00,34.095,7.55,0.64253,327.91,26.545
2026-08-04 18:15:00-07:00,30.765,6.243,0.64253,335.87,24.522
2026-08-04 18:30:00-07:00,30.072,5.607,0.64253,346.03,24.465
2026-08-04 18:45:00-07:00,26.956,4.032,0.64253,361.01,22.924
2026-08-04 19:00:00-07:00,24.176,3.063,0.64253,369.93,21.113
2026-08-04 19:15:00-07:00,21.559,2.041,0.64253,371.61,19.518
