timestamp,load_kw,pv_kw,price_per_kWh,gCO2/kWh,net_load_kw
2026-08-02 22:15:00-07:00,108.345,0.0,0.21546,373.5,108.345
2026-08-02 22:30:00-07:00,109.647,0.0,0.22206,357.78,109.647
2026-08-02 22:45:00-07:00,109.364,0.0,0.2287,346.01,109.364
2026-08-02 23:00:00-07:00,113.466,0.0,0.21901,352.72,113.466
2026-08-02 23:15:00-07:00,111.926,0.0,0.22977,338.31,111.926
2026-08-02 23:30:00-07:00,107.831,0.0,0.22055,332.32,107.831
2026-08-02 23:45:00-07:00,113.285,0.0,0.22091,321.35,113.285
2026-08-03 00:00:00-07:00,112.197,0.0,0.21119,359.53,112.197
2026-08-03 00:15:00-07:00,109.887,0.0,0.22544,382.62,109.887
2026-08-03 00:30:00-07:00,106.016,0.0,0.2071,376.2,106.016
2026-08-03 00:45:00-07:00,107.108,0.0,0.22555,385.13,107.108
2026-08-03 01:00:00-07:00,105.348,0.0,0.23004,396.77,105.348
2026-08-03 01:15:00-07:00,104.167,0.0,0.21069,391.07,104.167
2026-08-03 01:30:00-07:00,106.834,0.0,0.21282,389.88,106.834
2026-08-03 01:45:00-07:00,110.022,0.0,0.21921,389.51,110.022
2026-08-03 02:00:00-07:00,113.985,0.0,0.22594,381.88,113.985
2026-08-03 02:15:00-07:00,108.148,0.0,0.21642,386.09,108.148
2026-08-03 02:30:00-07:00,103.612,0.0,0.2236,384.62,103.612
2026-08-03 02:45:00-07:00,110.785,0.0,0.21172,391.25,110.785
2026-08-03 03:00:00-07:00,107.651,0.0,0.21998,388.82,107.651
2026-08-03 03:15:00-07:00,106.206,0.0,0.21116,381.0,106.206
2026-08-03 03:30:00-07:00,108.919,0.0,0.22727,395.78,108.919
2026-08-03 03:45:00-07:00,112.443,0.0,0.21916,374.0,112.443
2026-08-03 04:00:00-07:00,108.468,0.0,0.22747,374.56,108.468
2026-08-03 04:15:00-07:00,108.125,0.0,0.23239,366.77,108.125
2026-08-03 04:30:00-07:00,111.747,0.0,0.21865,363.64,111.747
2026-08-03 04:45:00-07:00,110.291,0.0,0.22042,356.93,110.291
2026-08-03 05:00:00-07:00,104.686,0.0,0.21083,356.27,104.686
2026-08-03 05:15:00-07:00,111.607,0.0,0.20643,331.28,111.607
2026-08-03 05:30:00-07:00,105.902,0.0,0.20948,327.25,105.902
2026-08-03 05:45:00-07:00,125.353,0.0,0.22489,319.7,125.353
2026-08-03 06:00:00-07:00,138.208,0.0,0.22505,307.2,138.208
2026-08-03 06:15:00-07:00,144.759,0.0,0.21648,327.51,144.759
2026-08-03 06:30:00-07:00,154.731,6.559,0.21824,299.27,148.172
2026-08-03 06:45:00-07:00,165.224,14.386,0.22035,292.01,150.838
2026-08-03 07:00:00-07:00,173.915,22.904,0.21311,282.57,151.011
2026-08-03 07:15:00-07:00,180.592,32.945,0.22627,290.14,147.647
2026-08-03 07:30:00-07:00,186.611,41.155,0.21313,280.52,145.456
2026-08-03 07:45:00-07:00,192.17,47.597,0.23668,273.17,144.573
2026-08-03 08:00:00-07:00,196.124,55.322,0.22416,274.1,140.802
2026-08-03 08:15:00-07:00,203.855,69.683,0.22313,262.75,134.172
2026-08-03 08:30:00-07:00,209.902,74.569,0.21666,262.35,135.333
2026-08-03 08:45:00-07:00,209.315,79.361,0.22928,253.5,129.954
2026-08-03 09:00:00-07:00,217.58,92.206,0.14434,247.29,125.374
2026-08-03 09:15:00-07:00,223.361,103.383,0.13692,256.44,119.978
2026-08-03 09:30:00-07:00,228.02,111.088,0.13701,233.11,116.932
2026-08-03 09:45:00-07:00,228.682,121.685,0.14424,235.44,106.997
2026-08-03 10:00:00-07:00,228.307,126.379,0.13743,225.36,101.928
2026-08-03 10:15:00-07:00,229.251,124.71,0.14007,223.56,104.541
2026-08-03 10:30:00-07:00,241.711,133.154,0.13065,231.74,108.557
2026-08-03 10:45:00-07:00,239.828,151.078,0.14439,212.8,88.75
2026-08-03 11:00:00-07:00,240.658,156.317,0.14304,210.25,84.341
2026-08-03 11:15:00-07:00,241.637,144.099,0.14714,201.69,97.538
2026-08-03 11:30:00-07:00,243.379,148.601,0.13984,216.72,94.778
2026-08-03 11:45:00-07:00,245.721,153.75,0.15235,201.43,91.971
2026-08-03 12:00:00-07:00,250.691,155.282,0.1263,219.68,95.409
2026-08-03 12:15:00-07:00,252.231,171.255,0.13919,206.54,80.976
2026-08-03 12:30:00-07:00,248.33,164.109,0.15202,210.74,84.221
2026-08-03 12:45:00-07:00,250.481,172.691,0.1403,200.06,77.79
2026-08-03 13:00:00-07:00,251.285,171.276,0.14469,196.75,80.009
2026-08-03 13:15:00-07:00,248.558,162.022,0.13719,203.88,86.536
2026-08-03 13:30:00-07:00,247.978,158.426,0.14479,195.18,89.552
2026-08-03 13:45:00-07:00,249.462,169.438,0.14072,207.77,80.024
2026-08-03 14:00:00-07:00,245.657,155.059,0.22146,211.75,90.598
2026-08-03 14:15:00-07:00,247.068,170.483,0.22319,210.97,76.585
2026-08-03 14:30:00-07:00,245.59,164.641,0.22212,205.11,80.949
2026-08-03 14:45:00-07:00,244.768,150.883,0.21899,213.83,93.885
2026-08-03 15:00:00-07:00,242.185,143.992,0.22027,213.33,98.193
2026-08-03 15:15:00-07:00,239.117,146.324,0.21272,218.83,92.793
2026-08-03 15:30:00-07:00,238.361,138.119,0.21658,218.21,100.242
2026-08-03 15:45:00-07:00,229.9,134.418,0.21756,240.41,95.482
2026-08-03 16:00:00-07:00,232.81,122.008,0.38158,240.11,110.802
2026-08-03 16:15:00-07:00,229.332,117.891,0.38675,259.31,111.441
2026-08-03 16:30:00-07:00,224.305,118.935,0.37516,274.72,105.37
2026-08-03 16:45:00-07:00,214.772,101.147,0.38884,289.75,113.625
2026-08-03 17:00:00-07:00,218.264,94.849,0.37706,297.69,123.415
2026-08-03 17:15:00-07:00,210.169,91.949,0.37308,309.24,118.22
2026-08-03 17:30:00-07:00,205.188,81.941,0.37116,315.29,123.247
2026-08-03 17:45:00-07:00,201.515,67.478,0.37881,319.9,134.037
2026-08-03 18:00:00-07:00,194.277,61.949,0.37942,326.29,132.328
2026-08-03 18:15:00-07:00,194.27,53.697,0.37371,344.17,140.573
2026-08-03 18:30:00-07:00,186.783,41.305,0.37686,354.1,145.478
2026-08-03 18:45:00-07:00,176.164,35.839,0.36919,357.97,140.325
2026-08-03 19:00:00-07:00,170.231,25.864,0.37965,367.93,144.367
2026-08-03 19:15:00-07:00,165.848,17.696,0.3763,377.14,148.152
2026-08-03 19:30:00-07:00,157.533,9.019,0.37209,383.44,148.514
2026-08-03 19:45:00-07:00,147.893,2.15,0.39005,390.19,145.743
2026-08-03 20:00:00-07:00,136.475,0.0,0.37884,391.4,136.475
2026-08-03 20:15:00-07:00,130.92,0.0,0.38004,394.69,130.92
2026-08-03 20:30:00-07:00,113.923,0.0,0.38675,391.58,113.923
2026-08-03 20:45:00-07:00,103.946,0.0,0.37723,381.01,103.946
2026-08-03 21:00:00-07:00,112.503,0.0,0.22509,392.11,112.503
2026-08-03 21:15:00-07:00,109.037,0.0,0.22055,371.8,109.037
2026-08-03 21:30:00-07:00,108.584,0.0,0.22991,380.42,108.584
2026-08-03 21:45:00-07:00,114.377,0.0,0.21881,369.59,114.377
2026-08-03 22:00:00-07:00,111.269,0.0,0.21553,368.8,111.269
2026-08-03 22:15:00-07:00,116.117,0.0,0.21769,361.94,116.117
2026-08-03 22:30:00-07:00,107.689,0.0,0.2248,357.09,107.689
2026-08-03 22:45:00-07:00,105.045,0.0,0.21327,356.0,105.045
2026-08-03 23:00:00-07:00,106.318,0.0,0.21264,333.69,106.318
2026-08-03 23:15:00-07:00,111.934,0.0,0.21606,327.62,111.934
2026-08-03 23:30:00-07:00,110.699,0.0,0.22345,325.21,110.699
2026-08-03 23:45:00-07:00,110.092,0.0,0.2225,325.15,110.092
2026-08-04 00:00:00-07:00,112.602,0.0,0.22658,365.37,112.602
2026-08-04 00:15:00-07:00,112.253,0.0,0.21681,372.64,112.253
2026-08-04 00:30:00-07:00,105.655,0.0,0.22562,379.87,105.655
2026-08-04 00:45:00-07:00,112.113,0.0,0.22684,372.41,112.113
2026-08-04 01:00:00-07:00,109.795,0.0,0.21796,385.6,109.795
2026-08-04 01:15:00-07:00,106.551,0.0,0.21912,390.7,106.551
2026-08-04 01:30:00-07:00,109.131,0.0,0.21915,395.59,109.131
2026-08-04 01:45:00-07:00,110.718,0.0,0.21891,380.83,110.718
2026-08-04 02:00:00-07:00,112.522,0.0,0.20975,383.52,112.522
2026-08-04 02:15:00-07:00,109.411,0.0,0.21557,392.18,109.411
2026-08-04 02:30:00-07:00,107.306,0.0,0.21591,402.91,107.306
2026-08-04 02:45:00-07:00,105.939,0.0,0.2194,392.32,105.939
2026-08-04 03:00:00-07:00,110.953,0.0,0.21051,392.57,110.953
2026-08-04 03:15:00-07:00,106.508,0.0,0.22719,379.78,106.508
2026-08-04 03:30:00-07:00,115.126,0.0,0.22104,387.33,115.126
2026-08-04 03:45:00-07:00,107.032,0.0,0.2233,371.62,107.032
2026-08-04 04:00:00-07:00,112.577,0.0,0.22935,370.96,112.577
2026-08-04 04:15:00-07:00,108.434,0.0,0.2177,361.13,108.434
2026-08-04 04:30:00-07:00,108.911,0.0,0.22265,362.79,108.911
2026-08-04 04:45:00-07:00,110.847,0.0,0.22518,351.9,110.847
2026-08-04 05:00:00-07:00,110.262,0.0,0.22831,356.5,110.262
2026-08-04 05:15:00-07:00,111.213,0.0,0.21141,334.91,111.213
2026-08-04 05:30:00-07:00,106.826,0.0,0.21514,335.26,106.826
2026-08-04 05:45:00-07:00,130.192,0.0,0.22245,323.88,130.192
2026-08-04 06:00:00-07:00,139.419,0.0,0.21968,322.43,139.419
2026-08-04 06:15:00-07:00,147.875,0.0,0.22831,310.88,147.875
2026-08-04 06:30:00-07:00,159.033,6.537,0.22234,301.18,152.496
2026-08-04 06:45:00-07:00,164.233,14.918,0.21937,287.1,149.315
2026-08-04 07:00:00-07:00,171.917,22.547,0.2162,286.49,149.37
2026-08-04 07:15:00-07:00,178.642,33.025,0.21948,282.81,145.617
2026-08-04 07:30:00-07:00,187.303,40.033,0.22301,274.05,147.27
2026-08-04 07:45:00-07:00,191.509,47.939,0.2152,279.39,143.57
2026-08-04 08:00:00-07:00,194.837,56.159,0.22762,268.5,138.678
2026-08-04 08:15:00-07:00,199.388,64.723,0.21762,261.92,134.665
2026-08-04 08:30:00-07:00,204.52,79.147,0.2224,264.76,125.373
2026-08-04 08:45:00-07:00,211.444,89.327,0.21119,251.29,122.117
2026-08-04 09:00:00-07:00,217.898,92.58,0.1349,254.72,125.318
2026-08-04 09:15:00-07:00,222.266,98.316,0.15085,238.35,123.95
2026-08-04 09:30:00-07:00,221.456,106.311,0.14126,237.85,115.145
2026-08-04 09:45:00-07:00,227.479,121.196,0.1286,227.05,106.283
2026-08-04 10:00:00-07:00,229.975,121.262,0.14487,229.22,108.713
2026-08-04 10:15:00-07:00,233.721,129.318,0.14055,227.7,104.403
2026-08-04 10:30:00-07:00,235.852,130.261,0.13405,214.19,105.591
2026-08-04 10:45:00-07:00,239.583,135.634,0.13319,218.37,103.949
2026-08-04 11:00:00-07:00,240.058,142.77,0.14792,213.6,97.288
2026-08-04 11:15:00-07:00,247.618,161.053,0.1463,216.3,86.565
2026-08-04 11:30:00-07:00,246.506,159.183,0.13919,214.24,87.323
2026-08-04 11:45:00-07:00,244.241,169.633,0.13884,218.99,74.608
2026-08-04 12:00:00-07:00,249.636,155.961,0.14617,210.4,93.675
2026-08-04 12:15:00-07:00,243.78,156.058,0.14085,215.28,87.722
2026-08-04 12:30:00-07:00,249.13,171.273,0.13423,206.15,77.857
2026-08-04 12:45:00-07:00,250.934,159.655,0.13636,206.91,91.279
2026-08-04 13:00:00-07:00,251.399,159.537,0.13988,210.77,91.862
2026-08-04 13:15:00-07:00,253.93,171.079,0.13877,207.01,82.851
2026-08-04 13:30:00-07:00,251.745,162.969,0.14616,207.65,88.776
2026-08-04 13:45:00-07:00,244.569,172.857,0.13972,209.48,71.712
2026-08-04 14:00:00-07:00,246.429,167.964,0.21855,200.66,78.465
2026-08-04 14:15:00-07:00,247.477,166.818,0.22045,199.0,80.659
2026-08-04 14:30:00-07:00,244.966,154.992,0.22031,217.18,89.974
2026-08-04 14:45:00-07:00,243.432,156.565,0.22606,215.3,86.867
2026-08-04 15:00:00-07:00,239.792,143.965,0.22111,218.76,95.827
2026-08-04 15:15:00-07:00,247.634,138.084,0.21462,214.7,109.55
2026-08-04 15:30:00-07:00,237.138,144.665,0.22635,225.17,92.473
2026-08-04 15:45:00-07:00,235.758,125.935,0.22133,243.14,109.823
2026-08-04 16:00:00-07:00,233.172,118.704,0.38562,238.76,114.468
2026-08-04 16:15:00-07:00,229.856,124.707,0.37191,255.92,105.149
2026-08-04 16:30:00-07:00,226.365,106.785,0.36883,275.03,119.58
2026-08-04 16:45:00-07:00,222.253,101.829,0.37276,289.29,120.424
2026-08-04 17:00:00-07:00,213.055,95.502,0.37917,298.81,117.553
2026-08-04 17:15:00-07:00,217.365,86.599,0.37713,304.62,130.766
2026-08-04 17:30:00-07:00,203.336,78.379,0.37127,311.64,124.957
2026-08-04 17:45:00-07:00,202.937,69.193,0.38274,330.62,133.744
2026-08-04 18:00:00-07:00,196.924,59.947,0.39175,330.64,136.977
2026-08-04 18:15:00-07:00,189.374,51.818,0.3693,344.64,137.556
2026-08-04 18:30:00-07:00,187.272,41.963,0.38508,359.82,145.309
2026-08-04 18:45:00-07:00,179.263,35.685,0.37465,361.42,143.578
2026-08-04 19:00:00-07:00,165.924,24.763,0.38794,368.66,141.161
