bldg_id,in.county,in.vacancy_status,in.cec_climate_zone,stratum,weight,study_weight,inclusion_probability,out.electricity.total.energy_consumption..kwh
375806,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,4583.0453957876
379002,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8069.4188468868
383593,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,7273.1447491534
383712,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,7042.7908879762
384820,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,7606.0734849006
386890,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,14997.618946414801
392309,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9962.951031449
392615,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8009.9254196362
397236,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,13579.154966646802
401415,G0600190,Occupied,13,Single-Family Detached | no cooling,253.90367272727272,1239.6473433155081,0.20481927710843373,6296.631943247
406659,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12424.1618789886
409259,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,6218.3819675036
412521,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9269.5448793558
415217,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,7764.6249338788
417491,G0600190,Occupied,13,Mobile Home | cooling installed,253.90367272727272,1237.7804045454543,0.20512820512820512,5525.855028621
420160,G0600190,Occupied,13,Single-Family Attached | cooling installed,253.90367272727272,1218.7376290909092,0.20833333333333334,11713.1714626834
421333,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,10905.174522142
421585,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,11603.562882428601
423236,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12451.4174885172
425542,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,45494.301440356605
426256,G0600190,Occupied,13,Multi-Family with 5+ Units | cooling installed,253.90367272727272,1218.7376290909094,0.20833333333333334,5084.783067970001
427294,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12386.355710932801
435081,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12396.90626946
440339,G0600190,Occupied,13,Multi-Family with 5+ Units | no cooling,253.90367272727272,1206.0424454545455,0.21052631578947367,3832.1973139352003
440913,G0600190,Occupied,13,Multi-Family with 2 - 4 Units | cooling installed,253.90367272727272,1269.5183636363638,0.2,10076.0764645462
441155,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,9087.8408158318
441221,G0600190,Occupied,16,Multi-Family with 5+ Units | no cooling,253.90367272727272,1206.0424454545455,0.21052631578947367,3370.3173073000003
441477,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,8295.6697130812
445139,G0600190,Occupied,13,Single-Family Detached | cooling installed,253.90367272727272,1224.1784220779223,0.2074074074074074,12012.6900964278
